,annotation,id,name,parents,steps,tags
82,,af156b9fbb86e2d6,Workflow constructed from history 'moFF Testing1',"{3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}","[proteomics_moff, proteomics_moff, proteomics_moff, proteomics_moff, proteomics_moff, proteomics_moff, proteomics_moff]",
83,,ad4ce7bee4a856f6,Workflow constructed from history 'LM8_200_preprocessingtests',"{2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: [], 11: [], 12: [], 13: [2], 14: [2], 15: [3], 16: [3], 17: [4], 18: [4], 19: [5], 20: [5], 21: [6], 22: [6], 23: [7], 24: [7], 25: [13], 26: [15], 27: [17], 28: [19], 29: [21], 30: [23]}","[mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_qc]",
84,,a4a0c0a875dea0b9,Workflow constructed from history 'Workshop',"{2: [], 3: [2], 4: [3]}","[get_flanks1, gops_intersect_1, Grouping1]",
85,,ae9add4597b3d32a,Workflow constructed from history 'peak overlaps tutorial',"{2: [], 3: [2], 4: [3]}","[gops_intersect_1, Count1, barchart_gnuplot]",
86,,a8260df261d1dde0,RNASseq,"{4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: [5], 11: [5], 12: [7], 13: [7], 14: [9], 15: [9], 16: [11], 17: [13], 18: [15], 19: [11, 13, 15]}","[fastqc, trim_galore, fastqc, trim_galore, fastqc, trim_galore, fastqc, tophat2, fastqc, tophat2, fastqc, tophat2, cufflinks, cufflinks, cufflinks, cuffdiff]",
87,,a10f4e178192b2a0,Workflow constructed from history 'Inoduction',"{2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [2], 10: [8]}","[Cut1, Count1, barchart_gnuplot, Count1, Count1, Count1, get_flanks1, cshl_find_and_replace, gops_intersect_1]",
88,,a6479275b03bd834,make_60bp_peak_5 col',"{1: [], 2: [1], 3: [2], 4: [3]}","[Add_a_column1, Add_a_column1, Cut1, addValue]",
89,,acf383dc0c3d8233,Workflow constructed from history 'Exome Seq',"{1: [], 2: [1], 3: [2], 4: [3], 5: [4]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
90,,adb6380c22f6e01e,Filtering after SnpEff,{2: []},[cshl_word_list_grep],
91,,aa1feaa9841c68a3,Unnamed workflow,"{1: [], 2: [1]}","[fastq_groomer, fastqc]",
92,,a6b9295ec561a864,20_bp_44_steps_bedgraph_downstream_with_strand,"{2: [], 3: [], 4: [2], 5: [2, 3], 6: [3], 7: [4], 8: [3, 4], 9: [5], 10: [6], 11: [7], 12: [3, 7], 13: [8], 14: [9, 2], 15: [10], 16: [11], 17: [3, 11], 18: [12], 19: [4, 13], 20: [14], 21: [15], 22: [16], 23: [16, 3], 24: [17], 25: [18, 7], 26: [19], 27: [20], 28: [21], 29: [22], 30: [3, 22], 31: [23], 32: [24, 11], 33: [25], 34: [26], 35: [27], 36: [28], 37: [29], 38: [3, 29], 39: [30], 40: [16, 31], 41: [32], 42: [33], 43: [34], 44: [35], 45: [36], 46: [37], 47: [3, 37], 48: [38], 49: [22, 39], 50: [40], 51: [41], 52: [42], 53: [43], 54: [44], 55: [45], 56: [46], 57: [3, 46], 58: [47], 59: [48, 29], 60: [49], 61: [50], 62: [51], 63: [52], 64: [53], 65: [56], 66: [56, 3], 67: [57], 68: [58, 37], 69: [59], 70: [60], 71: [61], 72: [62], 73: [63], 74: [65], 75: [65, 3], 76: [66], 77: [67, 46], 78: [68], 79: [69], 80: [70], 81: [71], 82: [72], 83: [74], 84: [74, 3], 85: [75], 86: [56, 76], 87: [77], 88: [78], 89: [79], 90: [80], 91: [81], 92: [83], 93: [3, 83], 94: [84], 95: [65, 85], 96: [86], 97: [87], 98: [88], 99: [89], 100: [90], 101: [92], ...}","[get_flanks1, addValue, get_flanks1, gops_intersect_1, gops_intersect_1, get_flanks1, gops_intersect_1, Add_a_column1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, gops_join_1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, addValue, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, ...]",
93,,ace7a129280fd005,Workflow constructed from history 'MOF Cell paper',"{2: [], 3: [], 4: [2], 5: [4], 6: [3, 5], 7: [6]}","[tp_replace_in_column, get_flanks1, tp_replace_in_column, cshl_awk_tool, gops_intersect_1, Count1]",
94,,af4d773911f3667d,Peptide and Protein ID Tutorial,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5], 7: [5], 8: [7]}","[PeakPickerHiRes, FileConverter, search_gui, peptide_shaker, Grep1, Grep1, Grep1]",
95,,a7695d92dd0308cc,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
96,,a8177d6c3ab291e7,imported: ChIP-Seq workflow,"{4: [], 5: [], 6: [4], 7: [5], 8: [6, 7], 9: [6, 7], 10: [8], 11: [8], 12: [9], 13: [9], 14: [10], 15: [11], 16: [12], 17: [13], 18: [15], 19: [17], 20: [18], 21: [19], 22: [20], 23: [21]}","[peakcalling_macs14, get_flanks1, cshl_awk_tool, cshl_awk_tool, gops_intersect_1, gops_subtract_1, Count1, Extract genomic DNA 1, Count1, Extract genomic DNA 1, barchart_gnuplot, fasta2tab, barchart_gnuplot, fasta2tab, Show beginning1, Show beginning1, tab2fasta, tab2fasta, meme_meme, meme_meme]",
97,,ad36e3f9b367c021,Methylation example workflow,"{3: [], 4: [], 5: [], 6: [3], 7: [3], 8: [4], 9: [6], 10: [6], 11: [6], 12: [6], 13: [7], 14: [5, 7], 15: [8], 16: [10], 17: [11], 18: [12], 19: [10, 12], 20: [13], 21: [15], 22: [17], 23: [16, 18], 24: [10, 19, 12], 25: [20], 26: [5, 21], 27: [22], 28: [23], 29: [25], 30: [26], 31: [27, 5], 32: [29], 33: [31], 34: [32, 5], 35: [32, 14], 36: [34], 37: [35]}","[methtools_calling, Filter1, Cut1, cshl_sort_header, cshl_sort_header, Add_a_column1, methtools_destrand, bedtools_intersectbed_bam, Filter1, bedtools_intersectbed_bam, cshl_uniq_tool, bedtools_intersectbed_bam, Cut1, Cut1, Add_a_column1, Cut1, methtools_dmr, Filter1, wig_to_bigWig, Cut1, Paste1, methtools_plot, Add_a_column1, computeMatrix, wig_to_bigWig, r_correlation_matrix, Cut1, heatmapper_deepTools, computeMatrix, wig_to_bigWig, heatmapper_deepTools, computeMatrix, computeMatrix, heatmapper_deepTools, heatmapper_deepTools]",
98,,a0cd17bd8f7ed8b5,Exome Pre-processing with BWA,"{2: [], 3: [2], 4: [3], 5: [4]}","[bwa_mem, sam_to_bam, rgPicardMarkDups, picard_ReorderSam]",
99,,a4e71aa5a93c0627,annotate_deseq2_output_with_novel_cufflinks_genes,"{2: [], 3: [], 4: [3], 5: [4], 6: [2, 5], 7: [6]}","[sort1, tp_awk_tool, sed_stream_editor, sort1, tp_easyjoin_tool, sort1]",
100,,a5d5e2a25dd3d5de,WIP dev FLASH_full_hisat2_hg19_v9 editdist nonunique,"{4: [], 5: [], 6: [4], 7: [4], 8: [5], 9: [5], 10: [7], 11: [10], 12: [10, 11, 6], 13: [12], 14: [12], 15: [8, 12, 13], 16: [9, 12, 14], 17: [15], 18: [16], 19: [17], 20: [17], 21: [18], 22: [18], 23: [19], 24: [20], 25: [21], 26: [22], 27: [24, 7], 28: [24], 29: [26, 7], 30: [26], 31: [27], 32: [28], 33: [29], 34: [30], 35: [31], 36: [31], 37: [33], 38: [33], 39: [35], 40: [36], 41: [37], 42: [38], 43: [32, 39, 23], 44: [40, 20], 45: [25, 34, 41], 46: [42, 22]}","[flexbar_no_split, tp_sed_tool, remove_tail.py, extract_bcs.py, tp_awk_tool, tp_awk_tool, extract_bcs.py, convert_bc_to_binary_RY.py, flexbar_split_RR_bcs, extract_bcs.py, extract_bcs.py, flexbardsc, flexbardsc, hisat2, hisat2, samtools_flagstat, bamFilter, samtools_flagstat, bamFilter, tp_awk_tool, extract_aln_ends.py, tp_awk_tool, extract_aln_ends.py, merge_pcr_duplicates.py, wc_gnu, merge_pcr_duplicates.py, wc_gnu, rm_spurious_events.py, tp_awk_tool, rm_spurious_events.py, tp_awk_tool, wc_gnu, coords2clnt.py, wc_gnu, coords2clnt.py, tp_awk_tool, tp_cut_tool, tp_awk_tool, tp_cut_tool, cat1, picard_FilterSamReads, cat1, picard_FilterSamReads]",
101,,a2dba9c5503eb49c,sort filter,"{1: [], 2: [1]}","[Filter1, tp_sort_header_tool]",
102,,a3aee97237a60403,Workflow constructed from history 'Unnamed history',"{1: [], 2: [1], 3: [2], 4: [3], 5: [3], 6: [3], 7: [4], 8: [7], 9: [8]}","[trimmomatic, bg_sortmerna, fastq_to_fasta_python, ncbi_blastn_wrapper, ncbi_blastn_wrapper, ncbi_blastn_wrapper, Fetch Taxonomic Ranks, lca1, Draw_phylogram]",
103,,a24ec73bbfe0960a,HiC mit hg19 Matrix,"{2: [], 3: [2], 4: [2], 5: [3], 6: [4], 7: [5, 6]}","[trim_galore, bowtie2, bowtie2, samtools_sort, samtools_sort, hicexplorer_hicbuildmatrix]",
104,,ad89988f95cf3455,Intron-Exon-Histon Median,"{2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: [], 11: [2], 12: [3], 13: [4], 14: [5], 15: [6], 16: [7], 17: [8], 18: [9], 19: [10], 20: [11], 21: [12], 22: [13], 23: [14], 24: [15], 25: [16], 26: [17], 27: [18], 28: [19], 29: [20], 30: [21], 31: [22], 32: [23], 33: [24], 34: [25], 35: [26], 36: [27], 37: [28], 38: [29], 39: [30], 40: [31], 41: [32], 42: [33], 43: [34], 44: [35], 45: [36], 46: [37], 47: [38, 39, 40, 41, 42, 43, 44, 45, 46], 48: [47]}","[Filter1, Filter1, Filter1, Filter1, Filter1, Filter1, Filter1, Filter1, Filter1, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_profiler, deeptools_profiler, deeptools_profiler, deeptools_profiler, deeptools_profiler, deeptools_profiler, deeptools_profiler, deeptools_profiler, deeptools_profiler, Remove beginning1, Remove beginning1, Remove beginning1, Remove beginning1, Remove beginning1, Remove beginning1, Remove beginning1, Remove beginning1, Remove beginning1, Remove_ending, Remove_ending, Remove_ending, Remove_ending, Remove_ending, Remove_ending, Remove_ending, Remove_ending, Remove_ending, cat1, Cut1]",
105,,af46b2c13a3b9ff2,Bruno DEseq Pipeline pairwise,"{3: [], 4: [], 5: [3], 6: [4], 7: [5, 6]}","[bamFilter, bamFilter, htseq_count, htseq_count, deseq2]",
106,,a552ba77fd4bde18,add char to col1,{1: []},[tp_awk_tool],
107,,ae1b008a1a172680,xTandem_Labelfree_Peptide_HEK_Ecoli,"{2: [], 3: [], 4: [3], 5: [4], 6: [2, 5], 7: [5], 8: [5], 9: [6], 10: [9], 11: [10], 12: [11], 13: [11], 14: [11]}","[FeatureFinderMultiplex, XTandemAdapter, PeptideIndexer, FalseDiscoveryRate, IDMapper, FileInfo, MzTabExporter, FeatureLinkerUnlabeledQT, IDConflictResolver, ConsensusMapNormalizer, TextExporter, FileInfo, MzTabExporter]",
108,,aaec8563d60748e2,Workflow constructed from history 'debug_named_mult',{1: []},[bowtie2],
109,,a880512cc371db8a,single ''ATAC seq',"{2: [], 3: [], 4: [3], 5: [4], 6: [5]}","[fastqc, trimmomatic, bowtie2, samtools_rmdup, deeptools_bamCoverage]",
110,,a0d8f84d4fc0e403, ExomeSeq COURSE flow,"{2: [], 3: [], 4: [2], 5: [3], 6: [4]}","[freebayes, snpSift_annotate, vcfallelicprimitives, snpEff, snpSift_filter]",
111,,ae1fa81765f4a0fc,Workflow constructed from history 'Unnamed history',"{4: [], 5: [], 6: [], 7: [6], 8: [7], 9: [7], 10: [7], 11: [7], 12: [7], 13: [8]}","[fastqc, fastqc, tophat2, htseq_count, tp_sort_header_tool, sort1, sort1, sort1, sort1, sort1]",
112,,a6e1ad17e7c81cc3,Workflow constructed from history 'Exome_part1',"{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
113,,aefb3b38c7d5a8e6,Workflow constructed from history 'pDSC2',"{1: [], 2: [], 3: [], 4: [], 5: []}","[trim_galore, trimmomatic, bowtie2, fastq_join, hisat2]",
114,,a88c14111a87cc01,deepTools: from 1 BAM file to a meta-gene profile,"{2: [], 3: [2], 4: [3]}","[bamCoverage_deepTools, computeMatrix, dt_profiler]",
115,,a9635bb1b3da9e02,RNAfoldz_genomic_coords,"{1: [], 2: [1], 3: [2], 4: [3], 5: [4], 6: [5], 7: [6], 8: [7]}","[Extract genomic DNA 1, tp_awk_tool, tp_split_on_column, tp_awk_tool, rnalfoldz, tp_awk_tool, tp_cat, bedtools_sortbed]",
116,,a802cb2205b9d445,Introduction,"{3: [], 4: [], 5: [], 6: [3], 7: [4], 8: [6], 9: [7], 10: [8], 11: [8], 12: [8], 13: [9], 14: [12]}","[addValue, get_flanks1, CONVERTER_interval_to_bedstrict_0, mergeCols1, gops_intersect_1, Cut1, Count1, Count1, cshl_find_and_replace, CONVERTER_interval_to_bed_0, barchart_gnuplot, CONVERTER_interval_to_bedstrict_0]",
117,,afc56a4c103ae541,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
118,,a3276b6b64cdcb3c,ChIPseq-CQ-to-Heatmap_without-rmdup,"{5: [], 6: [], 7: [], 8: [], 9: [], 10: [], 11: [7], 12: [9, 7], 13: [9, 7], 14: [9, 7], 15: [9], 16: [9, 7], 17: [12, 13], 18: [13], 19: [17], 20: [18]}","[fastqc, fastqc, bowtie2, fastqc, bowtie2, fastqc, deeptools_computeGCBias, macs2_callpeak, deeptools_bamCompare, deeptools_bamCorrelate, deeptools_computeGCBias, deeptools_bamFingerprint, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_heatmapper, deeptools_heatmapper]",
119,,a11c999aa1da6460,1708-Nai,"{1: [], 2: [], 3: [2], 4: [3], 5: [4], 6: [5], 7: [6], 8: [7], 9: [7], 10: [8], 11: [9], 12: [11], 13: [10, 12], 14: [13], 15: [14]}","[cshl_fastq_quality_filter, fastq_filter, bwameth, ngsutils_bam_filter, bam_to_sam, picard_SamToFastq, fastq_to_tabular, Grep1, Grep1, tabular_to_fastq, tabular_to_fastq, cshl_fastx_reverse_complement, tp_cat, bwameth, pileometh]",
120,,a869e8dcdb12bf93,Workflow constructed from history 'Chip seq',"{15: [], 16: [], 17: [], 18: [], 19: [], 20: [], 21: [], 22: [], 23: [], 24: [], 25: [], 26: [], 27: [16], 28: [16], 29: [27]}","[fastqc, trim_galore, deeptools_computeGCBias, deeptools_bamCorrelate, deeptools_bamFingerprint, picard_BamIndexStats, deeptools_bamCoverage, picard_BamIndexStats, deeptools_bamCoverage, deeptools_bamCoverage, deeptools_bamCompare, deeptools_bamCompare, bowtie2, bowtie2, bam_to_sam]",
121,,a08b35601e2d168c,Galaxy Introduction,"{2: [], 3: [], 4: [], 5: [2, 4], 6: [5]}","[CONVERTER_interval_to_bed_0, cshl_awk_tool, get_flanks1, gops_intersect_1, Count1]",
122,,a8179e322d0141e3,Coverage,"{1: [], 2: [1]}","[Filter1, Summary_Statistics1]",
123,,ad9d329cd2ad4ad3,Day 1 work flow,"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [7], 9: [8]}","[gops_intersect_1, addValue, Count1, mergeCols1, barchart_gnuplot, Cut1, cshl_find_and_replace, cshl_find_and_replace]",
124,,a8c2b554be920025,Workflow constructed from history 'Galaxy Kurs Tag 3',"{3: [], 4: [3], 5: [4], 6: [5], 7: [6]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
125,,a7839e771f3e06e6,1round-rnafold-SHAPE,"{2: [], 3: [2], 4: [3], 5: [2, 4], 6: [2, 5], 7: [2, 6], 8: [2, 7], 9: [8, 7], 10: [9], 11: [10, 2], 12: [2, 11, 7]}","[preproc, viennarna_rnafold, structure_to_gspan, nspdk_sparse, NSPDK_candidateClust, preMloc, locarna_best_subtree, cmFinder, infernal_cmbuild, infernal_cmsearch, glob_report]",
126,,af4e75d8fc850449,MyriMatch Chymo,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5], 7: [6]}","[myrimatch, IDFileConverter, PeptideIndexer, FalseDiscoveryRate, IDFilter, FileInfo]",
127,,a04ab8d6ecb698fa,Where do my peaks fall?,"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6], 9: [8], 10: [9, 7], 11: [10]}","[bedtools_intersectbed_bam, bedtools_intersectbed_bam, sort1, wc_gnu, cshl_awk_tool, addValue, cshl_uniq_tool, Count1, cat1, barchart_gnuplot]",
128,,a03882689b117008,Selex Data analysis - 65bp sort,"{2: [], 3: [2], 4: [2], 5: [4], 6: [5], 7: [6], 8: [7]}","[fastq_join, fastqc, fastq_to_fasta_python, fasta2tab, Grouping1, tp_sort_header_tool, tp_head_tool]",
129,,a4d7a868e811f12a,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
130,,a6625057dea11c11,Quality control + trimming of NGS data,"{1: [], 2: [], 3: [2]}","[fastqc, trim_galore, fastqc]",
131,,a0d18be68a5db7d2,annotated motifs,"{1: [], 2: [1], 3: [2], 4: [3], 5: [4]}","[Convert characters1, Filter1, Add_a_column1, Add_a_column1, Cut1]",
132,,a0677d921e5af9e5,Workflow constructed from history '20150224_IntroRecap',"{2: [], 3: [], 4: [3], 5: [4], 6: [5], 7: [5], 8: [5], 9: [8, 2], 10: [9], 11: [10]}","[get_flanks1, cshl_awk_tool, tp_find_and_replace, tp_find_and_replace, Filter1, Filter1, CONVERTER_interval_to_bed_0, gops_intersect_1, Count1, barchart_gnuplot]",
133,,a29a19fafb4018ac,Workflow constructed from history 'ChiP seq',"{11: [], 12: [], 13: [], 14: [], 15: [], 16: [], 17: [], 18: [], 19: [], 20: [18], 21: [19], 22: [19], 23: [21], 24: [22]}","[samtools_idxstats, deeptools_bamCoverage, deeptools_bamCoverage, deeptools_bamCompare, modencode_peakcalling_macs2, CONVERTER_interval_to_bed_0, scatterplot_rpy, Filter1, CONVERTER_interval_to_bed_0, Add_a_column1, deeptools_computeMatrix, deeptools_computeMatrix, deeptools_heatmapper, deeptools_heatmapper]",
134,,af3c9ca58068a8b6,Workflow constructed from history 'Bacterial RNA adapter cut',"{2: [], 3: [], 4: [], 5: [3], 6: [3], 7: [4], 8: [7], 9: [8], 10: [9]}","[fastqc, cutadapt, cutadapt, fastqc, trimmomatic, trimmomatic, bg_sortmerna, fastq_to_fasta_python, ncbi_blastn_wrapper]",
135,,a1fbf43c5d8e8e30,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
136,,a5d8cfb786881460,my_first_workflow_Workflow constructed from history 'Unnamed history',"{1: [], 2: [], 3: [2], 4: [2], 5: [4], 6: [4]}","[fastqc, cutadapt, fastqc, trimmomatic, fastqc, fastq_to_fasta_python]",
137,,a5d9592e9a60929f,"Remove ""chr"" from beginning of each line",{1: []},[cshl_sed_tool],
138,,ae4a5112d8ddbc03,Workflow constructed from history 'batch DKO preprocessing',"{31: [], 32: [], 33: [], 34: [], 35: [], 36: [], 37: [], 38: [], 39: [], 40: [], 41: [], 42: [], 43: [], 44: [], 45: [44], 46: [44], 47: [44], 48: [44], 49: [44], 50: [44], 51: [44], 52: [44], 53: [44], 54: [44], 55: [44], 56: [44], 57: [44], 58: [44], 59: [44], 60: [44], 61: [46]}","[kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, kallisto_pseudo, trim_galore, fastqc, hisat2, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, kallisto_quant, htseq_count]",
139,,a3a44c1e8e9ec32e,Workflow introduction,"{2: [], 3: [], 4: [2], 5: [4], 6: [3, 5], 7: [5], 8: [6], 9: [8]}","[cshl_awk_tool, get_flanks1, tp_replace_in_line, tp_replace_in_line, gops_intersect_1, CONVERTER_interval_to_bed_0, Count1, barchart_gnuplot]",
140,,a35642a2b4421d90,Workflow constructed from history 'sophisticated approach',"{1: [], 2: [], 3: [2]}","[Cut1, Cut1, cshl_uniq_tool]",
141,,a9af803edde8d1a4,Filter and Sort DESeq2 TABLE CUSTOM,"{1: [], 2: [1]}","[Filter1, tp_sort_header_tool]",
142,,a6ade348ef143292,MACS-Peaks.xls --> Peaks.bed,"{1: [], 2: [1], 3: [2], 4: [2], 5: [3], 6: [4, 5], 7: [6]}","[Grep1, Remove beginning1, Cut1, Cut1, addValue, Paste1, addValue]",
143,,a06ea70d644013cd,salmon,{3: []},[salmon],
144,,a52fb84a3480a399,Workflow constructed from history 'Unnamed history',"{2: [], 3: [], 4: [], 5: [], 6: [], 7: [3], 8: [3], 9: [3], 10: [6], 11: [8], 12: [9, 6], 13: [10], 14: [12], 15: [14], 16: [15], 17: [15]}","[tp_tac, cshl_awk_tool, tp_tac, CONVERTER_interval_to_bed_0, get_flanks1, tp_replace_in_column, tp_replace_in_column, tp_replace_in_column, tp_tac, tp_tac, gops_intersect_1, cshl_awk_tool, tp_tac, Count1, DatamashOps, charts]",
145,,a789545a8d9e27cd,Fragmenter Construction,"{1: [], 2: [1], 3: [2]}","[random_lines1, fragmenter, bgchem_fragment_merger]",
146,,a32062993fde2926,SNP Calling,"{2: [], 3: [2], 4: [3]}","[vcfallelicprimitives, snpSift_filter, snpSift_annotate]",
147,,a18acafcb57e8f38,Tophat Mismatches,"{1: [], 2: [], 3: [], 4: []}","[tophat2, tophat2, tophat2, tophat2]",
148,,aec14dfcf8961bb4,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
149,,a9b444fb5b246b91,ChIP-Seq workflow,"{4: [], 5: [], 6: [4], 7: [5], 8: [6, 7], 9: [6, 7], 10: [8], 11: [8], 12: [9], 13: [9], 14: [10], 15: [11], 16: [12], 17: [13], 18: [15], 19: [17], 20: [18], 21: [19], 22: [20], 23: [21]}","[peakcalling_macs14, get_flanks1, cshl_awk_tool, cshl_awk_tool, gops_intersect_1, gops_subtract_1, Count1, Extract genomic DNA 1, Count1, Extract genomic DNA 1, barchart_gnuplot, fasta2tab, barchart_gnuplot, fasta2tab, Show beginning1, Show beginning1, tab2fasta, tab2fasta, meme_meme, meme_meme]",
150,,a2223b82d06bca04,iterative_clustering,"{11: [], 12: [11], 13: [12], 14: [12, 13], 15: [14], 16: [15], 17: [16, 12]}","[NSPDK_candidateClust, preMloc, locarna_best_subtree, cmFinder, infernal_cmbuild, infernal_cmsearch, glob_report]",
151,,a1e934b8c634799c,first_step_upstream_bedgraph,"{2: [], 3: [], 4: [2], 5: [4], 6: [3, 4], 7: [6], 8: [4, 7], 9: [8], 10: [9], 11: [10], 12: [11], 13: [12]}","[addValue, addValue, Cut1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1]",
